dataset1,dataset2,bnlj_result_size,bnlj_mbr_tests,bnlj_split_count,bnlj_duration,pbsm_result_size,pbsm_mbr_tests,pbsm_split_count,pbsm_duration,dj_result_size,dj_mbr_tests,dj_split_count,dj_duration,repj_result_size,repj_mbr_tests,repj_split_count,repj_duration,1st time,2nd time,3rd time,4th time
large_aws/Combo_004.csv,medium/parcel_010.csv,27804440,7733524013,53,15.396542881,27804301,114382557,20592,13.875973174,20488667,2160045975,150,18.852988184,27796582,1099416782,53,16.298202,pbsm,bnlj,repj,dj
large_aws/Combo_005.csv,medium/parcel_010.csv,30273882,5628998372,53,9.808647572,30273876,102597737,20592,13.611522732,25505586,3387859192,146,56.962380575,30201381,983760065,53,9.187328557,repj,bnlj,pbsm,dj
large_aws/Combo_006.csv,medium/parcel_010.csv,889664361,41663098684,102,18.564342101,889663476,4078271614,39601,26.450611076,877755695,17703170584,225,103.814853469,887925705,9478498301,102,43.944090055,bnlj,pbsm,repj,dj
large_aws/Combo_001.csv,medium/bit_001.csv,1238031307,38428582053,102,15.689614097,1238029933,5644089499,39601,23.986624326,1213043412,20404002224,232,117.067644682,1233963350,13658030155,102,19.174798336,bnlj,repj,pbsm,dj
large_aws/Combo_002.csv,medium/bit_001.csv,1442831790,36089683285,102,15.586496718,1442830503,5606987565,39601,24.044590136,1410924065,19749956897,229,117.894253934,1438409563,12150968520,102,22.768092724,bnlj,repj,pbsm,dj
large_aws/Combo_003.csv,medium/bit_001.csv,693213354,37771602254,102,19.334497939,693212618,2972644687,39601,25.969884034,682445625,15644739256,239,106.804933723,691427914,8245427600,102,43.147004904,bnlj,pbsm,repj,dj
large_aws/Combo_004.csv,medium/bit_001.csv,781539354,23465710632,102,11.455045383,781538345,4042995253,39600,26.70904161,772151580,12482886825,192,36.236660835,780214543,7276103802,102,36.127884509,bnlj,pbsm,repj,dj
large_aws/Combo_005.csv,medium/bit_001.csv,811910975,18615865641,102,11.416795751,811910131,3211201092,39402,25.700088062,802703242,11099059151,189,32.499250496,810277854,6381470261,102,36.685482101,bnlj,pbsm,dj,repj
large_aws/Combo_006.csv,medium/bit_001.csv,972779301,28268958192,102,12.391140215,972778257,4539197523,39600,23.742458881,959326569,15136001893,202,43.675520893,971128162,8854644060,102,39.274272919,bnlj,pbsm,repj,dj
large_aws/Combo_001.csv,medium/bit_002.csv,1144802288,27332367179,102,13.39074577,1144801119,4714052433,39601,22.332236889,1129242904,15164715661,216,99.534334928,1142667427,8947646156,102,16.441581895,bnlj,repj,pbsm,dj
large_aws/Combo_002.csv,medium/bit_002.csv,566335715,16463412495,102,9.780194967,566334966,3033865462,39600,21.889972506,561085010,10543610187,166,73.38373765,565175712,5834171549,102,11.103051583,bnlj,repj,pbsm,dj
large_aws/Combo_003.csv,medium/bit_002.csv,791046255,30252353583,102,13.35144325,791045557,3125723967,39600,23.742952622,780986476,14359888575,203,94.281497646,789354489,7265667425,102,41.41336368,bnlj,pbsm,repj,dj
large_aws/Combo_004.csv,medium/bit_002.csv,31134913,17920844299,102,13.939775116,31134865,228749340,39592,20.849901059,30517671,5989824894,149,13.971470506,30775576,2162918304,102,11.49595483,repj,bnlj,dj,pbsm
large_aws/Combo_005.csv,medium/bit_002.csv,52813522,28689562040,102,21.333654916,52813434,373708417,39592,21.498894351,51224110,8333753172,174,71.049719408,52167871,3498716041,102,28.566538007,bnlj,pbsm,repj,dj
large_aws/Combo_006.csv,medium/bit_002.csv,55508955,25031576742,102,23.116022028,55508884,342476454,39560,20.404528773,54127453,7219618048,170,64.626556296,54677996,3106239882,102,28.524426634,pbsm,bnlj,repj,dj
large_aws/Combo_001.csv,medium/bit_003.csv,104027949,32153175678,102,22.330984021,104027846,537299018,39600,24.689034656,100877052,9089732413,177,71.842297665,102757513,3953127300,102,28.358977178,bnlj,pbsm,repj,dj
large_aws/Combo_002.csv,medium/bit_003.csv,98843717,42320813400,102,29.615846141,98843603,609596864,39690,25.461474163,95825016,11871730080,200,85.430436618,97598377,5152739070,102,30.905164939,pbsm,bnlj,repj,dj
large_aws/Combo_003.csv,medium/bit_003.csv,80642611,38815683680,102,30.091646353,80642485,535072538,39585,25.974999926,77870649,10357989946,193,28.964069727,79405097,4792412406,102,28.878356816,pbsm,repj,dj,bnlj
large_aws/Combo_004.csv,medium/bit_003.csv,114735230,42042576759,102,27.886460579,114735134,640562543,39576,22.948555596,111193465,11321084773,192,33.867587611,113371635,5119195019,102,30.687849944,pbsm,bnlj,repj,dj
large_aws/Combo_005.csv,medium/bit_003.csv,136428915,51263376463,102,33.355893089,136428788,781743261,39600,25.5937366,131548358,13335375060,203,90.054339162,134730150,6208135913,102,30.519383459,pbsm,repj,bnlj,dj
large_aws/Combo_006.csv,medium/bit_003.csv,71384590,28844206782,102,21.243101237,71384509,423252753,39585,20.760942011,69305578,8345462036,161,18.779914406,70628157,3500220213,102,27.437926558,dj,pbsm,bnlj,repj
large_aws/Combo_001.csv,medium/bit_004.csv,103235847,44602135949,102,33.422109556,103235696,641500005,39576,23.03865254,100601282,10594186142,206,86.963131276,102091054,5459325890,102,32.952293701,pbsm,repj,bnlj,dj
large_aws/Combo_002.csv,medium/bit_004.csv,51607618,33057597991,102,12.565474131,51607544,281324045,39601,23.522779702,50526771,8341671970,207,85.28838288,50794565,2579690302,102,33.819779177,bnlj,pbsm,repj,dj
large_aws/Combo_003.csv,medium/bit_004.csv,22778426,22147062233,102,11.081255921,22778391,167411788,39600,22.105709023,22364686,5852573012,187,72.253471506,22478569,1729817551,102,32.193705017,bnlj,pbsm,repj,dj
large_aws/Combo_004.csv,medium/bit_004.csv,23323382,22519438556,102,8.730299277,23323340,170829708,39600,22.693105978,22960249,6310064718,167,21.462755291,23046548,1768232428,102,31.990263088,bnlj,dj,pbsm,repj
large_aws/Combo_005.csv,medium/bit_004.csv,25578838,17385535600,102,7.873950831,25578807,148802116,39600,22.242109541,25313712,4554011062,157,15.637841651,25411280,1360227577,102,10.228336772,bnlj,repj,dj,pbsm
large_aws/Combo_006.csv,medium/bit_004.csv,35519776,32270216503,102,12.128659787,35519716,244336324,39601,23.488714,34899808,7790615129,202,37.142303518,35116139,2515363876,102,34.34866746,bnlj,pbsm,repj,dj
large_aws/Combo_001.csv,medium/bit_005.csv,35212068,21986481254,102,10.980735615,35212024,193901274,39402,24.340449447,34473532,5807523267,164,63.686657739,34649698,1717905189,102,32.740222737,bnlj,pbsm,repj,dj
large_aws/Combo_002.csv,medium/bit_005.csv,24312649,22043117376,102,9.448073325,24312614,168990857,39600,24.785169591,23979264,6044981646,184,69.605289378,24083333,1707887269,102,33.378931131,bnlj,pbsm,repj,dj
large_aws/Combo_003.csv,medium/bit_005.csv,26859080,17880110508,102,8.590295046,26859049,149058804,39402,22.929735429,26321966,5343209229,174,67.184257257,26511546,1390854556,102,31.579995921,bnlj,pbsm,repj,dj
large_aws/Combo_004.csv,medium/bit_005.csv,43179366,29534123685,102,11.464112515,43179320,249150003,39601,28.623000795,42334735,7143635421,195,76.762669211,42570262,2324061987,102,33.280706911,bnlj,pbsm,repj,dj
large_aws/Combo_005.csv,medium/bit_005.csv,23729463,16521905291,102,7.357890127,23729438,138797273,39402,21.836161181,23292833,4389129678,157,18.457919701,23382975,1295581882,102,31.544850012,bnlj,dj,pbsm,repj
large_aws/Combo_006.csv,medium/bit_005.csv,60896266,26506498035,102,11.301650317,60896205,295424085,39600,21.989393034,59592092,8350094210,175,28.258995648,60190605,2300674700,102,9.960777622,repj,bnlj,pbsm,dj
large_aws/Combo_001.csv,medium/bit_006.csv,62705868,35041558165,102,14.561459925,62705812,326729804,39601,24.432440967,61455201,9218801836,205,39.123208209,62021356,2768062472,102,34.32759284,bnlj,pbsm,repj,dj
large_aws/Combo_002.csv,medium/bit_006.csv,57263518,25470869053,102,9.762858909,57263466,277571565,39600,24.124076942,56048113,8062976244,172,65.266654641,56637684,2136534351,102,33.651601039,bnlj,pbsm,repj,dj
large_aws/Combo_003.csv,medium/bit_006.csv,61566359,34002281511,102,12.10403204,61566295,310528279,39601,22.410381976,60302947,9738299084,188,75.047410258,60832107,2621739752,102,11.404027734,repj,bnlj,pbsm,dj
large_aws/Combo_004.csv,medium/bit_006.csv,64235128,38291643805,102,15.192160073,64235057,354974581,39601,24.529003773,63109489,8588530851,192,77.597340548,63569320,3111701531,102,34.767505043,bnlj,pbsm,repj,dj
large_aws/Combo_005.csv,medium/bit_006.csv,52137856,22801516539,102,8.694791005,52137814,230799148,39600,23.729007187,51318528,6252466133,163,53.622818637,51725040,1735423509,102,9.64367267,bnlj,repj,pbsm,dj
large_aws/Combo_006.csv,medium/bit_006.csv,60364757,34897561128,102,12.527029373,60364688,311038020,39601,26.685305631,59172424,9120243964,188,32.210810626,59792944,2662891492,102,33.949563155,bnlj,pbsm,dj,repj
large_aws/Combo_001.csv,medium/bit_007.csv,57419889,24924643551,102,11.367816587,57419847,267370203,39600,25.286674902,56429402,6972023513,170,70.866019741,56881327,2047312978,102,31.906460076,bnlj,pbsm,repj,dj
large_aws/Combo_002.csv,medium/bit_007.csv,66716701,39425868870,102,13.525979609,66716619,366916589,39601,26.153219616,65200573,10483851450,202,38.83902941,65917900,3212536467,102,11.302682091,repj,bnlj,pbsm,dj
large_aws/Combo_003.csv,medium/bit_007.csv,53754065,23678002488,102,9.748000459,53754023,249060548,39600,22.248816196,52994130,6732290477,165,63.067084614,53290937,1875686311,102,31.705168276,bnlj,pbsm,repj,dj
large_aws/Combo_004.csv,medium/bit_007.csv,302578175,13353615756,102,23.039592744,302578175,879042098,39600,25.239509414,193690911,5451455886,161,54.462186517,302575268,1764216579,102,28.09591006,bnlj,pbsm,repj,dj
large_aws/Combo_005.csv,medium/bit_007.csv,103139786,39095680184,102,18.941189873,103139712,425684605,39601,23.157059525,93680894,11052156382,272,105.998417308,102879070,3343542504,102,34.112467556,bnlj,pbsm,repj,dj
large_aws/Combo_006.csv,medium/bit_007.csv,19691597,13280968374,102,10.091032861,19691563,123089678,39402,23.873468153,19313946,3766604984,156,54.054195653,19415855,1100818644,102,9.884941294,repj,bnlj,pbsm,dj
large_aws/Combo_001.csv,medium/bit_008.csv,229099880,31508632517,102,37.391854185,229098413,1061572937,39601,24.154296528,143798336,9073057045,209,79.731720702,229047523,2335733323,102,24.82975492,pbsm,repj,bnlj,dj
large_aws/Combo_002.csv,medium/bit_008.csv,49379377,42738048196,102,22.186058319,49379308,356169344,39601,26.709825473,47929129,12468129132,284,111.080368249,48952064,3520008415,102,35.369433692,bnlj,pbsm,repj,dj
large_aws/Combo_003.csv,medium/bit_008.csv,275147200,27191502868,102,34.471051455,275147200,1158003860,39601,26.028478711,198704951,6831756979,200,37.155340741,275082544,2095901387,102,26.802183715,pbsm,repj,bnlj,dj
large_aws/Combo_004.csv,medium/bit_008.csv,346609916,18399903699,102,27.582647484,346609824,1109224200,39600,22.559914024,77726140,6265119481,204,62.730133646,346604599,2020579267,102,26.56595507,pbsm,repj,bnlj,dj
large_aws/Combo_005.csv,medium/bit_008.csv,28377477,13987991456,102,11.752105671,28377425,147005602,39402,21.27206616,27933594,5538623938,172,19.164807909,28041247,1255662443,102,10.835344091,repj,bnlj,dj,pbsm
large_aws/Combo_006.csv,medium/bit_008.csv,54186193,26520661331,102,24.098600594,54185606,331436919,39601,21.559635639,41744647,6260204073,293,64.330319166,53970981,2668404935,102,13.471786992,repj,pbsm,bnlj,dj
large_aws/Combo_001.csv,medium/bit_009.csv,57422433,27995281552,102,15.890278921,57422231,267127221,39601,21.85405403,48443098,10462547275,267,102.906241582,57267942,2378068457,102,33.705668813,bnlj,pbsm,repj,dj
large_aws/Combo_002.csv,medium/bit_009.csv,449003304,9532203806,41,17.157027537,449002866,1298974917,15876,24.969218437,440702120,4929534053,168,83.750529057,445880014,2752896539,41,15.146924954,repj,bnlj,pbsm,dj
large_aws/Combo_003.csv,medium/bit_009.csv,620572247,7965587900,41,14.50513119,620571596,1738503590,15876,24.040077225,604956503,4761612764,175,79.997807884,615331574,3203366278,41,13.379059023,repj,bnlj,pbsm,dj
large_aws/Combo_004.csv,medium/bit_009.csv,692245073,7978726400,41,14.618261071,692244464,1834758025,15876,26.545887181,674623886,4899323133,168,80.430736669,687993972,3111927300,41,13.385448971,repj,bnlj,pbsm,dj
large_aws/Combo_005.csv,medium/bit_009.csv,344340805,7655503953,41,14.883338548,344340412,923538436,15876,26.950349919,337644013,3664637960,176,56.059432469,341904325,2118305437,41,24.610699456,bnlj,repj,pbsm,dj
large_aws/Combo_006.csv,medium/bit_009.csv,383168537,5388451939,41,14.225529039,383168086,1163589188,15876,26.588799474,377101070,3493910872,135,65.109769743,380959749,1978055306,41,14.546150532,bnlj,repj,pbsm,dj
large_aws/Combo_001.csv,medium/bit_010.csv,380629620,3734957484,41,11.409922869,380629233,952195803,15876,23.143777935,375354066,2518133644,128,59.353037155,378864380,1512416488,41,24.710706088,bnlj,pbsm,repj,dj
large_aws/Combo_002.csv,medium/bit_010.csv,478704087,6493057178,41,13.278463355,478703607,1376764289,15876,22.876354685,470013910,3834020462,136,55.119329461,475796601,2380446643,41,12.689142787,repj,bnlj,pbsm,dj
large_aws/Combo_003.csv,medium/bit_010.csv,542621679,5763757787,41,16.042563381,542621086,1391644421,15876,23.285244325,533782776,3774885811,145,69.309650388,540033729,2252641413,41,13.095630786,repj,bnlj,pbsm,dj
large_aws/Combo_004.csv,medium/bit_010.csv,285650153,3759489897,41,10.965300106,285649784,889005185,15876,23.998400503,281607641,2661374712,101,31.67270151,283638305,1519915547,41,12.849742308,bnlj,repj,pbsm,dj
large_aws/Combo_005.csv,medium/bit_010.csv,387082694,6840510809,41,15.540315895,387082370,1035585044,15876,25.667962744,380880511,3683998497,145,66.385269087,384982213,2070282905,41,22.26039944,bnlj,repj,pbsm,dj
large_aws/Combo_006.csv,medium/bit_010.csv,29417841,3371619159,41,15.784394765,29417815,111334817,15872,25.876883375,28449674,1474771195,99,42.449987497,28784994,602670516,41,17.67731296,bnlj,repj,pbsm,dj
