label,coll1,D1,coll2,D2,E0_1,E0_2,E2_1,E2_2,Size1,Size2,Card1,Card2,AvgArea1,AvgArea2,AvglenX1,AvglenX2,AvglenY1,AvglenY2,AreaInt1,AreaInt2,sim,join_sel
Medium_NoUniform_NoMatch,Medium,parcel_009_m,Large AWS,Gauss_eny_004,1,0.902,0.9995,0.9225,0.00224433,0.19911111,0.00144495,0.13204211,0.48571429,0.00685714,0.69259259,0.02222222,0.455,0.2,0.7465414,0.75014819,0.59787859,4.92E-06
Medium_NoUniform_NoMatch,Medium,parcel_009_m,Large AWS,Gauss_eny_005,1,0.9165,0.9995,0.923,0.00224433,0.07111111,0.00144495,0.04715789,0.48571429,0.015,0.69259259,0.01111111,0.455,0.875,0.6874527,0.69979484,0.5308882,9.45E-06
Medium_NoUniform_NoMatch,Medium,parcel_009_m,Large AWS,Gauss_eny_006,1,0.926,0.9995,0.9225,0.00224433,0.11377778,0.00144495,0.07545263,0.48571429,0.05714286,0.69259259,0.03703704,0.455,1,0.64282252,0.64908295,0.47703677,1.06E-05
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_001,1,1,0.9995,0.858,0.00224433,0.14222222,0.00144495,0.09431579,0.48571429,0.00448857,0.69259259,0.03495185,0.455,0.0236,1,0.99999894,0.99999894,3.78E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_002,1,1,0.9995,0.971,0.00224433,0.15644444,0.00144495,0.10374737,0.48571429,0.00654,0.69259259,0.06788889,0.455,0.0458,1,0.99999894,0.99999894,4.13E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_003,1,0.9965,0.9995,1,0.00224433,0.09955556,0.00144495,0.06602105,0.48571429,0.00344429,0.69259259,0.06651852,0.455,0.033575,1,0.99999894,0.99999894,4.00E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_004,1,0.999,0.9995,0.803,0.00224433,0.19911111,0.00144495,0.13204211,0.48571429,0.00172714,0.69259259,0.0198037,0.455,0.013365,1,0.99999894,0.99999894,3.61E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_005,1,1,0.9995,0.997,0.00224433,0.07111111,0.00144495,0.04715789,0.48571429,0.01438571,0.69259259,0.16081481,0.455,0.057975,1,0.99999895,0.99999895,4.73E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_006,1,1,0.9995,0.9635,0.00224433,0.11377778,0.00144495,0.07545263,0.48571429,0.00560429,0.69259259,0.06337037,0.455,0.0428,1,0.99999896,0.99999896,4.08E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_007,1,1,0.9995,0.991,0.00224433,0.17066667,0.00144495,0.11317895,0.48571429,0.00280571,0.69259259,0.05022222,0.455,0.0341,1,0.99999895,0.99999895,3.92E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_008,1,1,0.9995,0.993,0.00224433,0.17066667,0.00144495,0.11317895,0.48571429,0.00479857,0.69259259,0.0657037,0.455,0.044475,1,0.99999899,0.99999899,4.09E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_009,1,1,0.9995,0.935,0.00224433,0.128,0.00144495,0.08488421,0.48571429,0.00717571,0.69259259,0.05848148,0.455,0.0395,1,0.99999894,0.99999894,4.04E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_010,1,1,0.9995,0.974,0.00224433,0.08533333,0.00144495,0.05658947,0.48571429,0.00747286,0.69259259,0.07255556,0.455,0.048975,1,0.99999898,0.99999898,4.18E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_011,1,1,0.9995,0.9985,0.00224433,0.14222222,0.00144495,0.09431579,0.48571429,0.00719429,0.69259259,0.08588889,0.455,0.054275,1,0.99999894,0.99999894,4.28E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_012,1,0.998,0.9995,0.79,0.00224433,0.15644444,0.00144495,0.10374737,0.48571429,0.00219143,0.69259259,0.02160741,0.455,0.01458,1,0.99999894,0.99999894,3.64E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_013,1,0.9965,0.9995,1,0.00224433,0.09955556,0.00144495,0.06602105,0.48571429,0.00344429,0.69259259,0.06648148,0.455,0.03355,1,0.99999924,0.99999924,4.00E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_014,1,1,0.9995,0.9655,0.00224433,0.19911111,0.00144495,0.13204211,0.48571429,0.00513857,0.69259259,0.05974074,0.455,0.040325,1,0.99999894,0.99999894,4.03E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_015,1,1,0.9995,0.993,0.00224433,0.07111111,0.00144495,0.04715789,0.48571429,0.00896857,0.69259259,0.09074074,0.455,0.061,1,0.99999902,0.99999902,4.37E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_016,1,1,0.9995,0.9915,0.00224433,0.11377778,0.00144495,0.07545263,0.48571429,0.00421,0.69259259,0.062,0.455,0.041375,1,0.99999904,0.99999904,4.05E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_017,1,1,0.9995,0.9485,0.00224433,0.128,0.00144495,0.08488421,0.48571429,0.00639857,0.69259259,0.05648148,0.455,0.038125,1,0.99999894,0.99999894,4.01E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Parcel_018,1,1,0.9995,0.867,0.00224433,0.08533333,0.00144495,0.05658947,0.48571429,0.01076571,0.69259259,0.04722222,0.455,0.0319,1,0.99999894,0.99999894,3.96E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_001,1,1,0.9995,0.9995,0.00224433,0.17066667,0.00144495,0.11317895,0.48571429,0.03,0.69259259,0.25925926,0.455,0.075,0.99999986,0.9989999,0.99899976,5.44E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_002,1,1,0.9995,0.9995,0.00224433,0.128,0.00144495,0.08488421,0.48571429,0.21428571,0.69259259,0.37037037,0.455,0.375,0.99999987,0.99750392,0.99750379,9.51E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_003,1,1,0.9995,0.998,0.00224433,0.08533333,0.00144495,0.05658947,0.48571429,0.00014286,0.69259259,0.01851852,0.455,0.005,0.99999993,0.99992912,0.99992905,3.53E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_004,1,1,0.9995,0.9995,0.00224433,0.17066667,0.00144495,0.11317895,0.48571429,0.02328571,0.69259259,0.09259259,0.455,0.1625,0.99999995,0.99909966,0.99909961,5.23E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_005,1,1,0.9995,1,0.00224433,0.128,0.00144495,0.08488421,0.48571429,0.35714286,0.69259259,0.92592593,0.455,0.25,0.99999991,0.99650876,0.99650867,1.23E-05
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_006,1,1,0.9995,0.999,0.00224433,0.19911111,0.00144495,0.13204211,0.48571429,0.00045,0.69259259,0.03333333,0.455,0.00875,0.99999988,0.99987397,0.99987385,3.64E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_enx_001,1,1,0.9995,0.9995,0.00224433,0.14222222,0.00144495,0.09431579,0.48571429,0.17142857,0.69259259,0.74074074,0.455,0.15,0.99999978,0.99740485,0.99740464,9.34E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_enx_002,1,1,0.9995,0.9995,0.00224433,0.15644444,0.00144495,0.10374737,0.48571429,0.00228571,0.69259259,0.2962963,0.455,0.005,0.99999994,0.99917963,0.99917958,4.91E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_enx_003,1,1,0.9995,0.999,0.00224433,0.09955556,0.00144495,0.06602105,0.48571429,0.02,0.69259259,0.74074074,0.455,0.0175,0.99999985,0.99793312,0.99793296,7.30E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_enx_004,1,1,0.9995,0.999,0.00224433,0.14222222,0.00144495,0.09431579,0.48571429,0.0045,0.69259259,0.25925926,0.455,0.01125,0.99999989,0.99925474,0.99925463,4.79E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_enx_005,1,1,0.9995,0.9995,0.00224433,0.15644444,0.00144495,0.10374737,0.48571429,0.0095,0.69259259,0.35185185,0.455,0.0175,0.99999996,0.99898,0.99897996,5.32E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_enx_006,1,1,0.9995,0.9995,0.00224433,0.05688889,0.00144495,0.03772632,0.48571429,0.16142857,0.69259259,0.92592593,0.455,0.1125,0.99999987,0.99705663,0.99705651,9.89E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_eny_001,1,1,0.9995,0.999,0.00224433,0.19911111,0.00144495,0.13204211,0.48571429,0.015,0.69259259,0.01111111,0.455,0.875,0.99999985,0.99648129,0.99648114,1.01E-05
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_eny_002,1,1,0.9995,0.9985,0.00224433,0.07111111,0.00144495,0.04715789,0.48571429,0.05714286,0.69259259,0.03703704,0.455,1,0.99999992,0.99591538,0.9959153,1.14E-05
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_eny_003,1,1,0.9995,0.999,0.00224433,0.11377778,0.00144495,0.07545263,0.48571429,0.00685714,0.69259259,0.02222222,0.455,0.2,0.99999998,0.99913974,0.99913972,5.05E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_eny_004,1,1,0.9995,0.9995,0.00224433,0.19911111,0.00144495,0.13204211,0.48571429,0.025,0.69259259,0.02592593,0.455,0.625,0.99999987,0.99743544,0.99743531,8.36E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_eny_005,1,1,0.9995,0.9985,0.00224433,0.07111111,0.00144495,0.04715789,0.48571429,0.02785714,0.69259259,0.04814815,0.455,0.375,0.99999978,0.99837186,0.99837164,6.63E-06
Medium_Uniform_Match,Medium,parcel_009_m,Large AWS,Uniform_eny_006,1,1,0.9995,0.999,0.00224433,0.128,0.00144495,0.08488421,0.48571429,0.00482857,0.69259259,0.01666667,0.455,0.1875,0.99999967,0.99920459,0.99920427,4.92E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_001,1,0.9,0.999,0.617,0.00119644,0.27022222,0.00077322,0.1792,0.85714286,0.03571429,0.83333333,0.09259259,0.5625,0.25,0.99420841,0.62232635,0.6200784,8.35E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_002,1,0.913,0.999,0.813,0.00119644,0.256,0.00077322,0.16976842,0.85714286,0.00475714,0.83333333,0.35185185,0.5625,0.00875,0.84299004,0.5709901,0.51610306,5.41E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_003,1,0.9215,0.999,0.743,0.00119644,0.27022222,0.00077322,0.1792,0.85714286,0.00029,0.83333333,0.01666667,0.5625,0.01125,0.68521315,0.33781758,0.2924338,5.01E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_004,1,0.941,0.999,0.584,0.00119644,0.32711111,0.00077322,0.21692632,0.85714286,0.005,0.83333333,0.37037037,0.5625,0.00875,1,0.6088655,0.6088655,8.96E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_005,1,0.937,0.999,0.599,0.00119644,0.18488889,0.00077322,0.12261053,0.85714286,0.0045,0.83333333,0.25925926,0.5625,0.01125,0.9999998,0.46907158,0.46907154,4.60E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_006,1,0.89,0.999,0.6485,0.00119644,0.35555556,0.00077322,0.23578947,0.85714286,0.02,0.83333333,0.74074074,0.5625,0.0175,0.99999995,0.73056492,0.73056489,8.17E-06
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Combo_007,1,1,0.999,0.755,0.00119644,0.14222222,0.00077322,0.09431579,0.85714286,0.05,0.83333333,0.03703704,0.5625,0.875,0.99999992,0.99591524,0.99591516,1.50E-05
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_008,1,0.967,0.999,0.9475,0.00119644,0.15644444,0.00077322,0.10374737,0.85714286,0.01785714,0.83333333,0.01851852,0.5625,0.625,0.99999998,0.80243711,0.8024371,7.89E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_009,1,0.9955,0.999,0.6695,0.00119644,0.14222222,0.00077322,0.09431579,0.85714286,0.00642857,0.83333333,0.03703704,0.5625,0.1125,0.99999999,0.73174966,0.73174965,1.30E-05
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_010,1,0.8915,0.999,0.6245,0.00119644,0.31288889,0.00077322,0.20749474,0.85714286,0.00642857,0.83333333,0.01666667,0.5625,0.25,0.99803567,0.55173175,0.55113327,7.99E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_011,1,0.9185,0.999,0.766,0.00119644,0.28444444,0.00077322,0.18863158,0.85714286,0.00125,0.83333333,0.09259259,0.5625,0.00875,0.9991336,0.54027813,0.54002513,5.67E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_012,1,0.8875,0.999,0.688,0.00119644,0.19911111,0.00077322,0.13204211,0.85714286,0.00611429,0.83333333,0.35185185,0.5625,0.01125,1,0.41514453,0.41514453,4.44E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_013,1,0.9375,0.999,0.5985,0.00119644,0.31288889,0.00077322,0.20749474,0.85714286,0.01,0.83333333,0.74074074,0.5625,0.00875,1,0.60925625,0.60925625,7.51E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_014,1,0.857,0.999,0.6215,0.00119644,0.27022222,0.00077322,0.1792,0.85714286,0.00642857,0.83333333,0.37037037,0.5625,0.01125,0.99999999,0.46900004,0.46900004,8.99E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_015,1,0.903,0.999,0.5775,0.00119644,0.28444444,0.00077322,0.18863158,0.85714286,0.007,0.83333333,0.25925926,0.5625,0.0175,0.99999985,0.73151405,0.73151397,6.70E-06
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Combo_016,1,1,0.999,0.655,0.00119644,0.15644444,0.00077322,0.10374737,0.85714286,0.025,0.83333333,0.01851852,0.5625,0.875,0.99999993,0.99646123,0.99646115,9.89E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_017,1,0.973,0.999,0.9665,0.00119644,0.14222222,0.00077322,0.09431579,0.85714286,0.03571429,0.83333333,0.03703704,0.5625,0.625,0.99999999,0.79984236,0.79984235,1.28E-05
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Combo_018,1,0.9685,0.999,0.595,0.00119644,0.15644444,0.00077322,0.10374737,0.85714286,0.00321429,0.83333333,0.01851852,0.5625,0.1125,0.99999998,0.73178621,0.7317862,8.10E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_001,1,0.9295,0.999,0.574,0.00119644,0.08533333,0.00077322,0.05658947,0.85714286,0.02328571,0.83333333,0.09259259,0.5625,0.1625,0.49077134,0.73171607,0.41592855,6.16E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_002,1,0.9505,0.999,0.685,0.00119644,0.14222222,0.00077322,0.09431579,0.85714286,0.35714286,0.83333333,0.92592593,0.5625,0.25,0.41888126,0.65910757,0.34429163,8.87E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_003,1,0.9115,0.999,0.538,0.00119644,0.15644444,0.00077322,0.10374737,0.85714286,0.00045,0.83333333,0.03333333,0.5625,0.00875,0.4550922,0.53891523,0.3275535,3.95E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_004,1,0.9465,0.999,0.602,0.00119644,0.128,0.00077322,0.08488421,0.85714286,0.21428571,0.83333333,0.37037037,0.5625,0.375,0.41067553,0.65923223,0.33876159,7.40E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_005,1,0.9115,0.999,0.542,0.00119644,0.08533333,0.00077322,0.05658947,0.85714286,0.00014286,0.83333333,0.01851852,0.5625,0.005,0.42138925,0.56730414,0.31889528,3.90E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_006,1,0.8895,0.999,0.6115,0.00119644,0.14222222,0.00077322,0.09431579,0.85714286,0.03,0.83333333,0.25925926,0.5625,0.075,0.17747223,0.18820867,0.10052337,1.34E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_enx_001,1,0.8835,0.999,0.617,0.00119644,0.09955556,0.00077322,0.06602105,0.85714286,0.0045,0.83333333,0.25925926,0.5625,0.01125,0.17797993,0.18874837,0.1008403,1.17E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_enx_002,1,0.9375,0.999,0.622,0.00119644,0.19911111,0.00077322,0.13204211,0.85714286,0.0095,0.83333333,0.35185185,0.5625,0.0175,0.47820404,0.73202621,0.4069625,5.88E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_enx_003,1,0.947,0.999,0.596,0.00119644,0.07111111,0.00077322,0.04715789,0.85714286,0.16142857,0.83333333,0.92592593,0.5625,0.1125,0.54956318,0.73182295,0.45744027,1.04E-05
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_enx_004,1,0.932,0.999,0.6195,0.00119644,0.15644444,0.00077322,0.10374737,0.85714286,0.00228571,0.83333333,0.2962963,0.5625,0.005,0.47363695,0.73205311,0.40365829,5.57E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_enx_005,1,0.9415,0.999,0.591,0.00119644,0.09955556,0.00077322,0.06602105,0.85714286,0.02,0.83333333,0.74074074,0.5625,0.0175,0.56133997,0.73202621,0.46565277,8.08E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_enx_006,1,0.9455,0.999,0.5605,0.00119644,0.19911111,0.00077322,0.13204211,0.85714286,0.17142857,0.83333333,0.74074074,0.5625,0.15,0.35308487,0.57656208,0.28037916,8.66E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_eny_001,1,0.8725,0.999,0.563,0.00119644,0.11377778,0.00077322,0.07545263,0.85714286,0.025,0.83333333,0.02592593,0.5625,0.625,0.349559,0.5747199,0.27772182,7.92E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_eny_002,1,0.942,0.999,0.605,0.00119644,0.17066667,0.00077322,0.11317895,0.85714286,0.02785714,0.83333333,0.04814815,0.5625,0.375,0.49310563,0.73126085,0.41745564,7.18E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_eny_003,1,0.8895,0.999,0.57,0.00119644,0.17066667,0.00077322,0.11317895,0.85714286,0.00482857,0.83333333,0.01666667,0.5625,0.1875,0.17771528,0.18760199,0.1004277,1.20E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_eny_004,1,0.9315,0.999,0.5865,0.00119644,0.07111111,0.00077322,0.04715789,0.85714286,0.00685714,0.83333333,0.02222222,0.5625,0.2,0.48210147,0.73163532,0.40965922,5.83E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_eny_005,1,0.896,0.999,0.581,0.00119644,0.11377778,0.00077322,0.07545263,0.85714286,0.015,0.83333333,0.01111111,0.5625,0.875,0.17939426,0.18731867,0.10087956,2.46E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,DiagonalRot_eny_006,1,0.9,0.999,0.593,0.00119644,0.128,0.00077322,0.08488421,0.85714286,0.05714286,0.83333333,0.03703704,0.5625,1,0.49893065,0.7299264,0.42117895,1.21E-05
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_001,1,0.9575,0.999,0.6075,0.00119644,0.17066667,0.00077322,0.11317895,0.85714286,0.21428571,0.83333333,0.37037037,0.5625,0.375,0.99999999,0.99750377,0.99750376,1.35E-05
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_002,1,0.92,0.999,0.601,0.00119644,0.128,0.00077322,0.08488421,0.85714286,0.00014286,0.83333333,0.01851852,0.5625,0.005,0.99999989,0.99992904,0.99992893,6.18E-06
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_003,1,0.912,0.999,0.602,0.00119644,0.08533333,0.00077322,0.05658947,0.85714286,0.03,0.83333333,0.25925926,0.5625,0.075,0.99999965,0.99900001,0.99899966,8.60E-06
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_004,1,0.944,0.999,0.613,0.00119644,0.128,0.00077322,0.08488421,0.85714286,0.02328571,0.83333333,0.09259259,0.5625,0.1625,0.99999987,0.99909978,0.99909965,8.32E-06
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_005,1,0.9245,0.999,0.64,0.00119644,0.08533333,0.00077322,0.05658947,0.85714286,0.35714286,0.83333333,0.92592593,0.5625,0.25,0.99999997,0.99650892,0.99650889,1.69E-05
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_006,1,0.8895,0.999,0.621,0.00119644,0.14222222,0.00077322,0.09431579,0.85714286,0.00045,0.83333333,0.03333333,0.5625,0.00875,0.99999998,0.99987386,0.99987384,6.31E-06
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_enx_001,1,0.896,0.999,0.6445,0.00119644,0.14222222,0.00077322,0.09431579,0.85714286,0.00228571,0.83333333,0.2962963,0.5625,0.005,0.9999999,0.99917946,0.99917936,7.99E-06
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_enx_002,1,0.9505,0.999,0.6365,0.00119644,0.15644444,0.00077322,0.10374737,0.85714286,0.02,0.83333333,0.74074074,0.5625,0.0175,0.99999989,0.99793295,0.99793284,1.11E-05
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_enx_003,1,0.955,0.999,0.6195,0.00119644,0.09955556,0.00077322,0.06602105,0.85714286,0.17142857,0.83333333,0.74074074,0.5625,0.15,0.99999954,0.99740441,0.99740395,1.34E-05
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_enx_004,1,0.891,0.999,0.603,0.00119644,0.15644444,0.00077322,0.10374737,0.85714286,0.0045,0.83333333,0.25925926,0.5625,0.01125,0.99999989,0.99925434,0.99925423,7.82E-06
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_enx_005,1,0.9365,0.999,0.602,0.00119644,0.09955556,0.00077322,0.06602105,0.85714286,0.0095,0.83333333,0.35185185,0.5625,0.0175,0.99999977,0.99898,0.99897977,8.51E-06
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_enx_006,1,0.954,0.999,0.5665,0.00119644,0.19911111,0.00077322,0.13204211,0.85714286,0.16142857,0.83333333,0.92592593,0.5625,0.1125,0.99999999,0.9970564,0.99705639,1.42E-05
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_eny_001,1,0.936,0.999,0.585,0.00119644,0.19911111,0.00077322,0.13204211,0.85714286,0.00685714,0.83333333,0.02222222,0.5625,0.2,0.99999994,0.99913959,0.99913953,8.09E-06
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_eny_002,1,0.9465,0.999,0.646,0.00119644,0.07111111,0.00077322,0.04715789,0.85714286,0.015,0.83333333,0.01111111,0.5625,0.875,0.99999966,0.99648114,0.9964808,1.44E-05
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_eny_003,1,0.9065,0.999,0.6365,0.00119644,0.11377778,0.00077322,0.07545263,0.85714286,0.05714286,0.83333333,0.03703704,0.5625,1,0.99999991,0.99591525,0.99591516,1.60E-05
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_eny_004,1,0.898,0.999,0.635,0.00119644,0.07111111,0.00077322,0.04715789,0.85714286,0.025,0.83333333,0.02592593,0.5625,0.625,0.99999999,0.9974354,0.99743539,1.22E-05
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_eny_005,1,0.901,0.999,0.616,0.00119644,0.11377778,0.00077322,0.07545263,0.85714286,0.02785714,0.83333333,0.04814815,0.5625,0.375,0.99999987,0.99837144,0.9983713,1.01E-05
Medium_NoUniform_Match,Medium,parcel_010_m,Large AWS,Diagonal_eny_006,1,0.9385,0.999,0.6015,0.00119644,0.17066667,0.00077322,0.11317895,0.85714286,0.00482857,0.83333333,0.01666667,0.5625,0.1875,0.99999997,0.99920451,0.99920449,7.92E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Gauss_001,1,0.906,0.999,0.9225,0.00119644,0.128,0.00077322,0.08488421,0.85714286,0.02328571,0.83333333,0.09259259,0.5625,0.1625,0.84329184,0.85757076,0.73969222,7.78E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Gauss_002,1,0.923,0.999,0.923,0.00119644,0.08533333,0.00077322,0.05658947,0.85714286,0.35714286,0.83333333,0.92592593,0.5625,0.25,0.74256189,0.75239656,0.59673866,1.52E-05
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Gauss_003,1,0.9335,0.999,0.92,0.00119644,0.14222222,0.00077322,0.09431579,0.85714286,0.00045,0.83333333,0.03333333,0.5625,0.00875,0.84699652,0.85027447,0.73706459,6.21E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Gauss_004,1,0.9415,0.999,0.9235,0.00119644,0.17066667,0.00077322,0.11317895,0.85714286,0.21428571,0.83333333,0.37037037,0.5625,0.375,0.83484927,0.8496203,0.72736933,1.16E-05
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Gauss_005,1,0.932,0.999,0.92,0.00119644,0.128,0.00077322,0.08488421,0.85714286,0.00014286,0.83333333,0.01851852,0.5625,0.005,0.73410501,0.74740397,0.58817735,6.11E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Gauss_006,1,0.903,0.999,0.922,0.00119644,0.08533333,0.00077322,0.05658947,0.85714286,0.03,0.83333333,0.25925926,0.5625,0.075,0.84114771,0.8512753,0.73337443,7.75E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Gauss_enx_001,1,0.897,0.999,0.9225,0.00119644,0.15644444,0.00077322,0.10374737,0.85714286,0.0045,0.83333333,0.25925926,0.5625,0.01125,0.73861425,0.75544289,0.59608486,7.10E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Gauss_enx_002,1,0.92,0.999,0.923,0.00119644,0.09955556,0.00077322,0.06602105,0.85714286,0.0095,0.83333333,0.35185185,0.5625,0.0175,0.8333663,0.8564087,0.73119763,7.70E-06
Medium_NoUniform_NoMatch,Medium,parcel_010_m,Large AWS,Gauss_enx_003,1,0.9345,0.999,0.923,0.00119644,0.19911111,0.00077322,0.13204211,0.85714286,0.16142857,0.83333333,0.92592593,0.5625,0.1125,0.84639271,0.85041403,0.73671203,1.22E-05
